raam.csv,2025-12-18T11:05:16,16.6,99.9
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
raam.csv,2025-12-18T11:05:16,16.6,99.9
raam.csv,2025-12-18T11:05:16,16.6,99.9
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
raam.csv,2025-12-18T11:05:16,16.6,99.9
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
raam.csv,2025-12-18T11:05:16,16.6,99.9
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
raam.csv,2025-12-18T11:05:16,16.6,99.9
raam.csv,2025-12-18T11:05:16,16.6,99.9
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
raam.csv,2025-12-18T11:10:16,16.6,81.8
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
raam.csv,2025-12-18T11:10:16,16.6,81.8
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
raam.csv,2025-12-18T11:10:16,16.6,81.8
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
raam.csv,2025-12-18T11:10:16,16.6,81.8
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
raam.csv,2025-12-18T11:10:16,16.6,81.8
binnenmuur.csv,2025-12-18T11:07:56,15.7,65.3
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
raam.csv,2025-12-18T11:10:16,16.6,81.8
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
binnenmuur.csv,2025-12-18T11:12:57,15.9,64.2
raam.csv,2025-12-18T11:10:16,16.6,81.8
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
binnenmuur.csv,2025-12-18T11:12:57,15.9,64.2
raam.csv,2025-12-18T11:10:16,16.6,81.8
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
